Year,ID,Name,InnerIndex,HC01_VC04,HC01_VC03,HC01_VC37,HC01_VC85,HC01_VC86,HC01_VC85,HC01_VC80
2016,76,"Sussex, Virginia",162.27910128974835,2429,3793,4049,9794,904,9794,986
2016,77,"Madison, Virginia",114.20693415997368,3553,5042,1655,9304,587,9304,658
2016,78,"Middlesex, Virginia",16.87196295562021,3007,4474,1228,8292,286,8292,436
2016,79,"Bath, Virginia",46.89546171638477,1151,2104,438,3453,148,3453,243
2016,80,"Arlington, Virginia",911.4869790886373,46952,100707,43566,169813,6660,169813,6339
2016,81,"Nottoway, Virginia",220.5165160860174,3654,5676,3011,11010,1301,11010,859
2016,82,"Greene, Virginia",168.0271841371063,5092,7107,2037,13147,755,13147,1101
2016,83,"Covington (city), Virginia",0.5,1452,2472,726,3922,173,3922,226
2016,84,"Tazewell, Virginia",1837.1558051676006,12004,17595,4591,31344,3099,31344,2128
2016,85,"Charlottesville (city), Virginia",49.54145113006601,8391,17980,10283,28530,1170,28530,1256
2016,86,"Craig, Virginia",15.835871676411665,1323,2314,296,3953,261,3953,211
2016,87,"Alleghany, Virginia",449.00229006845984,4342,6845,1825,11720,605,11720,738
2016,88,"Gloucester, Virginia",113.3766906789327,10195,14511,3665,26385,855,26385,2037
2016,89,"Norfolk (city), Virginia",133.00311687846218,50685,87367,54018,150374,5591,150374,8992
2016,90,"Suffolk (city), Virginia",232.22859501466067,23470,31741,10209,57919,2259,57919,5056
2016,91,"Clarke, Virginia",78.55232545007469,3650,5591,1655,10161,504,10161,881
2016,92,"Petersburg (city), Virginia",143.1916750641447,7311,13175,5693,22112,1576,22112,1362
2016,93,"Surry, Virginia",4.51391478459033,2025,2707,794,4956,266,4956,287
2016,94,"Falls Church (city), Virginia",9.377529900649746,3266,5301,1704,9328,53,9328,689
2016,95,"Rappahannock, Virginia",14.589907755908333,2255,3247,614,5589,361,5589,302
2016,96,"Galax (city), Virginia",3.8914479704209164,1736,2767,653,4941,433,4941,440
2016,97,"Martinsville (city), Virginia",20.313040696347954,3336,5787,1805,9458,736,9458,666
2016,98,"James City, Virginia",470.7213365259985,20103,28352,7437,51936,1295,51936,3720
2016,99,"Danville (city), Virginia",253.45879332990518,10824,18653,5890,29166,2158,29166,1818
2016,100,"Amherst, Virginia",89.84913748384368,8559,12306,3966,22495,1302,22495,1606
2016,101,"Harrisonburg (city), Virginia",101.11729401302308,8526,16626,12524,25193,2117,25193,1466
2016,102,"Fredericksburg (city), Virginia",28.773542393343433,5491,10271,4989,16441,527,16441,916
2016,103,"Roanoke, Virginia",377.43519853717646,25889,38322,9366,66984,1975,66984,5211
2016,104,"Appomattox, Virginia",171.79289262999836,4588,5972,1667,10849,638,10849,824
2016,105,"Portsmouth (city), Virginia",88.61836311406988,23009,36840,15465,63473,2618,63473,4362
2016,106,"Newport News (city), Virginia",851.7061869207505,42383,69247,28728,115809,4156,115809,8241
2016,107,"Spotsylvania, Virginia",1443.7569990935697,33196,43105,14758,84467,3040,84467,8310
2016,108,"Salem (city), Virginia",32.877057862360566,6244,10060,3417,16975,667,16975,1270
2016,109,"Staunton (city), Virginia",41.88116955773469,5842,10383,2673,17330,656,17330,1023
2016,110,"Bristol (city), Virginia",52.98388374681475,4855,7671,1700,12269,629,12269,741
2016,111,"Williamsburg (city), Virginia",27.688196680417988,2161,4627,3376,7318,152,7318,239
2016,112,"Floyd, Virginia",78.36801877199554,4312,6303,1715,11413,896,11413,1048
2016,113,"Alexandria (city), Virginia",320.39778580947,33043,68063,24895,115156,5402,115156,4367
2016,114,"Norton (city), Virginia",0.375,940,1858,360,2800,182,2800,182
2016,115,"Lynchburg (city), Virginia",437.9831271669572,16290,28282,15171,44000,1855,44000,3191
2016,116,"York, Virginia",158.89032425793948,18721,23872,7261,44447,1131,44447,4566
2016,117,"Emporia (city), Virginia",9.26885131063522,1448,2210,774,3699,457,3699,334
2016,118,"Poquoson (city), Virginia",4.7950859372739,3318,4610,1454,8493,170,8493,793
2016,119,"Hopewell (city), Virginia",25.93550060258671,5490,8866,3229,14820,1051,14820,1189
2016,120,"Buena Vista (city), Virginia",18.46925770354902,1779,2709,816,4129,318,4129,213
2016,121,"Colonial Heights (city), Virginia",87.39517775680207,4583,7206,1861,12254,531,12254,799
2016,122,"Logan, West Virginia",249.72164296318545,9683,13976,3546,25308,2330,25308,1614
2016,123,"Hardy, West Virginia",67.18614189592276,3753,5350,1538,10171,772,10171,778
2016,124,"Tucker, West Virginia",1.6185704636900868,1975,2924,750,5188,227,5188,307
2016,125,"Fayette, West Virginia",38.25114687067433,12121,17845,5570,32444,1996,32444,2245
2016,126,"Hancock, West Virginia",37.70497502776772,8116,12844,3128,22077,828,22077,1389
2016,127,"Jefferson, West Virginia",47.79916526893343,14516,20634,6713,37690,1403,37690,2900
2016,128,"Harrison, West Virginia",615.1117426357895,17662,27652,7891,48789,1697,48789,3296
2016,129,"Wayne, West Virginia",65.0912313641593,10969,16447,4841,29149,2426,29149,2149
2016,130,"Grant, West Virginia",59.52214248054502,2802,4158,1462,8544,732,8544,497
2016,131,"Raleigh, West Virginia",1325.0992945224016,20677,30880,9777,55687,2963,55687,3472
2016,132,"Mercer, West Virginia",505.8238268715922,16540,25062,6992,43366,2590,43366,2795
2016,133,"Boone, West Virginia",34.07042872305184,6593,9466,2594,16675,1252,16675,1218
2016,134,"Preston, West Virginia",50.339484052621586,8675,12441,4849,24754,1454,24754,1454
2016,135,"Monroe, West Virginia",49.832747562244045,4169,5932,1025,9909,653,9909,516
2016,136,"McDowell, West Virginia",178.36834801195988,5373,7963,2725,15029,2152,15029,847
2016,137,"Randolph, West Virginia",223.66678754054547,7620,11626,3811,21148,1440,21148,1264
2016,138,"Monongalia, West Virginia",94.91849660898552,20027,37820,23539,62141,1601,62141,3105
2016,139,"Wood, West Virginia",884.8437479149513,23376,36225,9479,61176,1702,61176,4185
2016,140,"Putnam, West Virginia",69.00185456945853,15680,21780,5831,39868,1161,39868,2711
2016,141,"Kanawha, West Virginia",2757.7694510946453,50159,81708,23011,136129,4801,136129,9172
2016,142,"Cabell, West Virginia",1096.5344477645824,22323,39954,14414,64310,2426,64310,4014
2016,143,"Brooke, West Virginia",2.9047233566970125,6271,9934,3028,16845,632,16845,1008
2016,144,"Marshall, West Virginia",73.14886662453648,9029,13306,3512,23340,594,23340,1431
2016,145,"Morgan, West Virginia",33.183931139774664,4292,7207,2336,12925,661,12925,745
2016,146,"Pendleton, West Virginia",0.8435905588710636,2035,3133,784,5462,591,5462,325
2016,147,"Barbour, West Virginia",4.222175833365156,4178,6169,2135,11405,642,11405,757
2016,148,"Calhoun, West Virginia",5.012357385961471,1972,2913,774,5441,474,5441,364
2016,149,"Jackson, West Virginia",168.75821417000415,7898,11190,3036,20621,861,20621,1308
2016,150,"Taylor, West Virginia",1.2664000253152612,4446,6732,2022,12271,683,12271,639
2016,151,"Mingo, West Virginia",42.00168841629716,7465,10853,2214,17988,1874,17988,1099
2016,152,"Mineral, West Virginia",25.83817235067964,6777,11289,3999,19334,570,19334,1274
2016,153,"Marion, West Virginia",611.9528583766212,14792,22427,7546,38917,1274,38917,2380
2016,154,"Pocahontas, West Virginia",64.68168678155364,2286,3646,984,6535,349,6535,387
2016,155,"Webster, West Virginia",77.82042636538871,2682,3952,756,6404,770,6404,386
2016,156,"Mason, West Virginia",22.165207390206916,7431,10901,2667,19476,832,19476,1546
2016,157,"Braxton, West Virginia",36.9839262063459,3772,5417,1642,10465,678,10465,742
2016,158,"Upshur, West Virginia",56.455219762703564,6301,9105,3198,16620,878,16620,1062
2016,159,"Clay, West Virginia",86.33130570082454,2330,3375,1022,6350,883,6350,489
2016,160,"Wyoming, West Virginia",43.462101935600685,6570,9222,2232,16061,1375,16061,1077
2016,161,"Roane, West Virginia",35.44097144369186,3830,5672,1624,10339,859,10339,718
2016,162,"Wetzel, West Virginia",49.35874793417312,3992,6238,2146,11471,536,11471,812
2016,163,"Gilmer, West Virginia",64.69455892926632,1743,2709,2210,6020,427,6020,289
2016,164,"Nicholas, West Virginia",279.2355879414264,7612,10752,2385,18606,997,18606,1065
2016,165,"Hampshire, West Virginia",118.83602438290087,5089,9977,4152,16920,1040,16920,1273
2016,166,"Ohio, West Virginia",552.8849819069319,10785,18519,6145,30333,688,30333,1766
2016,167,"Berkeley, West Virginia",1164.3129608457882,29217,41720,12655,74900,2279,74900,5890
2016,168,"Greenbrier, West Virginia",336.18885420988056,9586,14944,4339,26059,1508,26059,1458
2016,169,"Pleasants, West Virginia",31.61451263655096,2132,2863,939,5528,227,5528,515
2016,170,"Summers, West Virginia",25.138492676643803,3645,5497,1528,10162,760,10162,585
2016,171,"Ritchie, West Virginia",30.79192657758631,2536,3967,1253,7229,480,7229,441
2016,172,"Wirt, West Virginia",5.435816545532075,1499,2432,732,4144,255,4144,290
2016,173,"Tyler, West Virginia",11.638840277023474,2280,3518,1058,6541,183,6541,449
2016,174,"Lewis, West Virginia",101.9316036493135,4502,6541,1863,11833,488,11833,716
2016,175,"Lincoln, West Virginia",2.8916818530711135,5370,7965,2645,15076,1663,15076,996
2016,176,"Doddridge, West Virginia",13.948546443462238,1679,2625,1349,5945,430,5945,358
2016,177,"Westmoreland, Pennsylvania",602.7578600359027,100335,150697,44043,263051,5345,263051,16913
2016,178,"Delaware, Pennsylvania",13083.09153508296,136213,203610,85447,377935,9201,377935,30270
2016,179,"Carbon, Pennsylvania",779.4395592426076,16910,25813,8243,47165,1191,47165,3024
2016,180,"Venango, Pennsylvania",129.1023219693925,14904,21962,6283,38606,1338,38606,2636
2016,181,"Washington, Pennsylvania",360.0537069530311,55418,83745,25691,148646,3753,148646,9870
2016,182,"Lebanon, Pennsylvania",2395.587113310519,35822,52247,16545,93706,4551,93706,6536
2016,183,"Montgomery, Pennsylvania",390.97667959632633,212317,309884,104848,570837,11788,570837,43929
2016,184,"Perry, Pennsylvania",578.1599000196136,12651,17883,5127,32017,977,32017,2259
2016,185,"Cambria, Pennsylvania",1506.2180900752994,36128,57214,19218,98242,3022,98242,6254
2016,186,"Allegheny, Pennsylvania",3256.180647977707,303753,531075,193223,880163,16050,880163,54887
2016,187,"Lackawanna, Pennsylvania",416.31909250158986,51845,85174,31525,149770,4547,149770,9738
2016,188,"Berks, Pennsylvania",5058.306990257924,105227,152451,56740,278049,15495,278049,22706
2016,189,"Beaver, Pennsylvania",865.5413934164948,45872,69921,20930,122503,2982,122503,7976
2016,190,"Wayne, Pennsylvania",80.48480740953039,12938,19173,7944,38551,1067,38551,2376
2016,191,"Susquehanna, Pennsylvania",566.1359247140418,11719,17368,5087,30528,811,30528,2158
2016,192,"Bucks, Pennsylvania",5521.033297397173,166486,233517,78612,442193,8102,442193,35815
2016,193,"Schuylkill, Pennsylvania",2465.710943646078,37832,58341,21912,106162,3155,106162,7143
2016,194,"Luzerne, Pennsylvania",3198.275509571695,80743,127514,49289,226781,7413,226781,15563
2016,195,"Armstrong, Pennsylvania",457.20145599468657,18908,28250,8169,49477,1516,49477,3060
2016,196,"Snyder, Pennsylvania",109.61661506199096,10522,14528,5154,26610,1852,26610,1729
2016,197,"Northampton, Pennsylvania",1973.9103566976505,78084,112819,41743,208317,6685,208317,14949
2016,198,"Huntingdon, Pennsylvania",182.0410084107828,11482,16975,7638,32701,973,32701,2016
2016,199,"York, Pennsylvania",2507.8819253947613,116599,168008,55514,304525,10484,304525,23192
2016,200,"Clearfield, Pennsylvania",402.78623767513056,20671,31303,11851,59324,2153,59324,3916
2016,201,"Chester, Pennsylvania",676.8466916077151,131242,186721,64208,344791,10637,344791,28600
2016,202,"Butler, Pennsylvania",941.8292424542469,50894,74762,22898,130462,2313,130462,9469
2016,203,"McKean, Pennsylvania",404.2142181375868,11041,17259,6381,30138,631,30138,2154
2016,204,"Clinton, Pennsylvania",307.6234444876985,9779,14710,5830,25045,886,25045,1716
2016,205,"Lancaster, Pennsylvania",727.8488140182238,138123,196171,65184,354397,24613,354397,26510
2016,206,"Warren, Pennsylvania",86.06878420846255,10839,16904,4705,29618,719,29618,2008
2016,207,"Forest, Pennsylvania",9.192841851715666,1061,1816,3567,6495,258,6495,290
2016,208,"Adams, Pennsylvania",562.632234344569,27320,38269,12498,70701,3047,70701,5312
2016,209,"Monroe, Pennsylvania",1169.1311067235742,40649,57127,25456,113238,3472,113238,10264
2016,210,"Clarion, Pennsylvania",397.59669088812126,9948,15848,5593,26119,979,26119,1728
2016,211,"Lehigh, Pennsylvania",2378.200382137194,90319,135363,49574,243937,10652,243937,19066
2016,212,"Indiana, Pennsylvania",677.3676532841796,21365,34059,14184,56145,2493,56145,3549
2016,213,"Cumberland, Pennsylvania",415.6421517551795,62004,96501,33087,169530,4357,169530,11610
2016,214,"Bradford, Pennsylvania",360.4542585510868,16667,24483,7035,43610,1282,43610,3088
2016,215,"Bedford, Pennsylvania",417.54746920185096,13584,19757,5492,35306,1326,35306,2450
2016,216,"Centre, Pennsylvania",488.89730602679236,32853,57037,37764,93781,2153,93781,5227
2016,217,"Mifflin, Pennsylvania",79.67587864814686,12525,18695,5315,32676,2235,32676,2256
2016,218,"Mercer, Pennsylvania",186.8329753314129,30115,45350,15451,79922,2723,79922,6330
2016,219,"Lycoming, Pennsylvania",1666.48759760626,29609,45587,16150,80680,2011,80680,5408
2016,220,"Jefferson, Pennsylvania",101.04970972246743,12346,18360,5425,31541,1268,31541,2000
2016,221,"Blair, Pennsylvania",1560.4804766754137,32372,50954,16565,88815,1964,88815,5641
2016,222,"Greene, Pennsylvania",285.54731477999115,9545,14400,5958,26768,911,26768,1563
2016,223,"Lawrence, Pennsylvania",507.9833853737876,24098,36302,11184,63036,1942,63036,4375
2016,224,"Tioga, Pennsylvania",249.79411992027602,10998,16340,5114,29331,826,29331,2034
2016,225,"Franklin, Pennsylvania",1461.6523422855173,41017,59392,17233,105687,4242,105687,7871
2016,226,"Fayette, Pennsylvania",374.3569321061464,33477,53654,19939,97484,3480,97484,6641
2016,227,"Columbia, Pennsylvania",715.9137469891834,16767,26356,9616,43723,1250,43723,2701
2016,228,"Somerset, Pennsylvania",511.48381319367405,20406,29630,10663,56543,2655,56543,3370
2016,229,"Erie, Pennsylvania",2126.2923504131218,69521,110047,42306,187749,4666,187749,14105
2016,230,"Dauphin, Pennsylvania",6756.628005569249,69660,110211,37973,187723,6472,187723,13964
2016,231,"Elk, Pennsylvania",179.67417977355896,8538,13362,4035,22764,548,22764,1540
2016,232,"Sullivan, Pennsylvania",40.80808497094913,1626,2647,992,4919,177,4919,318
2016,233,"Northumberland, Pennsylvania",599.8715917469601,24877,39192,13269,67943,2856,67943,4219
2016,234,"Wyoming, Pennsylvania",101.3200424176769,7282,10801,3662,19704,392,19704,1386
2016,235,"Cameron, Pennsylvania",8.350335860153338,1292,2187,642,3632,103,3632,209
2016,236,"Crawford, Pennsylvania",1196.5100837237976,23147,34526,10450,59938,2542,59938,4098
2016,237,"Union, Pennsylvania",202.2496708437541,9912,14649,8982,30738,1714,30738,1821
2016,238,"Montour, Pennsylvania",212.05099863724138,4558,7361,2389,13364,403,13364,817
2016,239,"Juniata, Pennsylvania",23.51378808110523,6430,9326,2699,17397,1119,17397,1103
2016,240,"Fulton, Pennsylvania",69.40598640315109,4161,5989,1681,10406,367,10406,792
2016,241,"Potter, Pennsylvania",207.9568242845611,4271,6623,2109,12320,431,12320,880
2016,242,"Pike, Pennsylvania",208.10352032016033,15231,21135,7229,40619,939,40619,3345
2016,243,"Philadelphia, Pennsylvania",29173.38846346688,310729,582594,318460,1035252,62188,1035252,74902
2016,244,"Erie, Ohio",2602.230358184378,20116,31731,9080,53707,1235,53707,3900
2016,245,"Putnam, Ohio",46.909799890951525,9628,13092,3404,22548,587,22548,1969
2016,246,"Henry, Ohio",90.21249926733563,7870,11035,3033,19062,425,19062,1603
2016,247,"Lorain, Ohio",2176.105670857741,79657,117609,40898,207879,5554,207879,16986
2016,248,"Wood, Ohio",397.46931872801036,31025,50025,19830,79630,981,79630,6637
2016,249,"Lucas, Ohio",3625.580217746561,105877,178477,65874,290221,7891,290221,22654
2016,250,"Scioto, Ohio",964.1473201995785,18950,29778,10163,53122,2688,53122,4356
2016,251,"Muskingum, Ohio",1102.6613883087161,22686,34178,10414,58097,1554,58097,4757
2016,252,"Cuyahoga, Ohio",22693.72577627386,304828,534559,200068,871903,26051,871903,68095
2016,253,"Hamilton, Ohio",34178.97916094168,194795,335334,125480,539750,14618,539750,41998
2016,254,"Logan, Ohio",524.1253578732072,12908,18720,4552,31017,854,31017,2647
2016,255,"Williams, Ohio",56.26039068331623,9696,15077,4311,25769,743,25769,1989
2016,256,"Clermont, Ohio",678.85732247202,53431,75236,22997,136065,3968,136065,11304
2016,257,"Van Wert, Ohio",407.4643809819781,7912,11427,2962,19492,322,19492,1616
2016,258,"Knox, Ohio",86.36452213985068,15223,23029,7408,39526,1491,39526,2999
2016,259,"Seneca, Ohio",327.10914115290683,14374,21349,7655,37039,824,37039,3151
2016,260,"Hancock, Ohio",1338.8826123979932,19929,31549,8991,51192,785,51192,3838
2016,261,"Perry, Ohio",243.01580694605624,10047,13535,3911,24171,797,24171,2163
2016,262,"Belmont, Ohio",1310.1764239651593,17858,27732,9842,50793,1197,50793,3652
2016,263,"Jackson, Ohio",1579.994748804155,8558,12814,3774,22233,1018,22233,1916
2016,264,"Meigs, Ohio",267.83522247406535,6322,9204,2346,16515,623,16515,1230
2016,265,"Fayette, Ohio",424.5462648088626,7834,11666,3025,19699,521,19699,1580
2016,266,"Union, Ohio",115.23951672972703,13876,18798,5393,35863,547,35863,3440
2016,267,"Huron, Ohio",982.3184725676289,15534,22521,7133,39230,1849,39230,3461
2016,268,"Richland, Ohio",280.9453283141144,30724,47935,16844,84981,2804,84981,6518
2016,269,"Montgomery, Ohio",17768.338777014404,133983,222677,74409,362549,10113,362549,28313
2016,270,"Butler, Ohio",1398.9238733699112,93212,135100,49149,237812,7225,237812,20027
2016,271,"Stark, Ohio",2098.7338779489933,99415,151101,47650,258785,7152,258785,20076
2016,272,"Wayne, Ohio",568.079980728384,30431,43037,13480,75672,5123,75672,5544
2016,273,"Ashland, Ohio",2548.163167362657,13861,20391,6695,35233,1439,35233,2717
2016,274,"Tuscarawas, Ohio",934.5260665451701,24676,36325,10091,64053,3500,64053,4938
2016,275,"Defiance, Ohio",1414.7087636738281,10675,15378,4556,25881,636,25881,2115
2016,276,"Ashtabula, Ohio",2748.186977685781,24966,38800,12632,68800,3105,68800,5650
2016,277,"Brown, Ohio",767.7270167516922,12029,17047,4702,30392,1165,30392,2064
2016,278,"Franklin, Ohio",12318.397329225403,286706,489010,198321,812175,24987,812175,60259
2016,279,"Morrow, Ohio",504.6278953625258,9365,12606,3741,23736,878,23736,2401
2016,280,"Pickaway, Ohio",869.4332741548028,14004,19173,8599,38985,983,38985,3514
2016,281,"Summit, Ohio",3014.51825650159,138243,221887,76943,375132,9534,375132,28830
2016,282,"Coshocton, Ohio",225.37939752806034,9840,14397,3982,25192,1384,25192,1928
2016,283,"Madison, Ohio",736.7140606002966,10290,14809,7647,30727,921,30727,2779
2016,284,"Sandusky, Ohio",364.92856553871906,15980,23666,7395,41173,1481,41173,3157
2016,285,"Mahoning, Ohio",5666.405420607702,60361,97484,33499,164692,4057,164692,12219
2016,286,"Warren, Ohio",2323.7889613467005,59436,79466,24949,147940,2656,147940,14113
